"Metabolon_Metabolite_ID","HARV_21560","HARV_21561","HARV_21562","HARV_21563","HARV_21564","HARV_21565","HARV_21566","HARV_21567","HARV_21568","HARV_21569","HARV_21570","HARV_21571","HARV_21572","HARV_21573","HARV_21574","HARV_21575","HARV_21576","HARV_21577","HARV_21578","HARV_21579","HARV_21580","HARV_21581","HARV_21582","HARV_21583","HARV_21584","HARV_21585","HARV_21586","HARV_21587","HARV_21588","HARV_21589","HARV_21590","HARV_21591","HARV_21592","HARV_21593","HARV_21594","HARV_21595","HARV_21596","HARV_21597","HARV_21598","HARV_21599","HARV_21600","HARV_21601","HARV_21602","HARV_21603","HARV_21604","HARV_21605","HARV_21606","HARV_21607"
"2505",1.69117135979464,1.38340218488163,,0.632315653681451,0.658222836724282,0.430739273951021,0.425559755880483,,0.653075249015784,1.21997590538921,1.41729040733785,,1.28551505699453,,1.37603116771754,1.14831392927786,,1.22339868675782,0.694013556676407,,0.523563782839098,0.684091616599176,,0.753354409326902,1.02441292155879,,,,0.320982738234755,,,0.360870306845773,,1.14836824210795,,,,1.11015444191741,,,1.1390656423791,,,0.647806050892186,,,0.631843768589723,
"2184",0.243199694477975,0.247949144917797,2.68726114087409,0.369954721411648,1.27557949097991,0.390665848017061,0.278943708307648,0.988620765430124,0.437223665457975,0.268574613210299,0.248999189939796,2.18730110738604,0.440744311562504,1.45697371652328,0.325898884546838,0.238327842691907,1.69875858162259,0.245843316184613,0.391819097511385,0.759315256182621,0.327074524681634,0.319796927240624,0.643343218807449,0.3002378260314,0.147668667501749,2.26217542701766,2.11046494884368,0.883987325966342,0.199242665917393,0.643330118524662,0.838310210029028,0.217068988991891,0.747398742208244,0.259454989132817,,1.50809753014535,1.4454820372908,0.231261826312637,1.11695110460328,1.2968115556792,0.189416905434053,1.45781956620427,0.718151566223191,0.383163566102841,0.750576915025947,0.622925149302953,0.231317586653625,0.572514068776506
"2494",1.51662650395147,1.44523124723194,,0.716246349988212,1.18052116317823,0.766639322524261,0.702878546046896,1.01669721275724,0.85741345595002,1.3666181222886,1.30715577766815,,1.48833596919504,0.641718106317511,1.39270536576874,1.2774446333858,1.00704525656427,1.28096560719482,0.789982150797883,0.832789967777209,0.781096797243726,0.700512830474549,0.856015476678311,0.755110006732562,1.03676044230943,,,0.826723206711198,0.525650341796639,0.708124406796827,0.874314317436333,0.511024260038409,0.747416923804983,1.22507185038043,,,0.707666964996505,1.27112221910418,0.841272933912129,0.921095482043449,1.1939394069678,1.01788800792725,0.932146107568028,0.759977561237193,0.767218904178259,0.804305428348259,0.776761407747562,0.813646422961621
"90",,,,0.885178054370801,0.910438077447444,0.841309199663309,0.895423168796567,0.699584191499017,0.78343243747259,,,,,,,,,,0.912928454122192,1.01434290347298,1.19079213161342,0.853881938772301,1.1355506627044,1.24932137851442,,,,1.02269891378089,0.904036593854837,0.715307807100806,0.905764831925566,1.07170077793163,1.13447227613466,,,,,,,,,,1.05595143157789,1.18291727034792,0.963235973800983,0.674369548066852,1.31047352457779,0.818522449064022
"2224",0.279181659984483,0.27891511649469,2.78866677662237,0.320620322847265,0.506386139795329,0.417634110650906,0.301558472327946,0.538024483429006,0.512548489793575,0.340026329023619,0.295372792291881,2.97149144347453,0.554523178636984,,0.371001315109725,0.274591142778748,0.866201276908623,0.244695694463802,0.347848335983016,0.737679371123607,0.360964945926016,0.313502816849169,0.293936221095157,0.351646912893566,0.153393970458268,2.38076568055698,2.65914725118476,0.215145581369631,0.201945141001472,0.363175470918892,0.592716336406749,0.182744656141361,0.335139578719982,0.256587053770161,2.34873400143743,1.72077721940091,0.706449890326937,0.274372555596534,0.563426632353227,0.639635868145054,0.250289245346135,0.751297179175976,0.362834696488754,0.372960075624156,0.916827976659076,0.452935908203157,0.231077709879558,0.322036383016783
"2221",0.611938949835321,0.663476087766633,,0.509051807956985,2.39323211899178,0.414334233167666,0.485504924819821,1.48786998420379,0.644441875633176,0.493588034766964,0.51172122615543,,0.603411459847522,2.05234356389618,0.441878789588887,0.431565552573641,2.04532367291786,0.451698964448087,0.532306776795977,0.792377933343649,0.584417381956851,0.498893420503323,,0.310373700994575,0.289126615370637,,,1.0345305667687,0.26562784584692,1.04020990075774,1.41110161750368,0.285889306366115,1.44535489551678,0.457925894332868,,,2.05125979222524,0.49030845493831,,,0.441272010825978,1.60592325538451,1.01976853895714,0.543450487438094,0.727686083748923,0.654658084558867,0.250445240050304,0.676465868149854
"2503",1.51828450081395,1.35850055839506,,0.793175821787746,1.3579473033256,0.780245837636955,0.647463889916484,0.969499084163217,1.16309614766336,1.42269030327643,1.27488996617367,,1.45232397167663,,1.23233588221312,1.24425604514948,0.47854904197568,1.32087915783993,0.679867319554128,0.773921788010731,0.657881209012587,0.555143613767197,0.870313749830033,0.648669030448535,1.04078887138107,,,1.11202820732407,0.547306330055202,1.11817307721139,0.984452645530673,0.556833339004036,1.0295885904051,1.3184722519975,,,0.734237734731203,1.08698863512266,,,0.87499167341641,,0.762731566077332,0.616674769726135,0.774362413900913,0.580359703722156,0.694571365090784,0.679206900979159
"4123",,,,,1.15319803393631,0.0134545652086755,0.00806098775807927,1.56019404772979,0.0088932220370948,,,,,,,,,,,0.296996309829012,,,0.211371001385685,,,,,1.64166233928991,,1.48982285136343,1.81354582638834,0.00914113197347485,1.88585974016855,,,,,,,,,0.0272504679942412,0.435673257631073,,0.258535629980411,0.225442122307403,,0.185403016554008
"4098",0.174933806553531,,,0.357764093509586,1.67301979228606,0.357295275581082,0.287218428786696,1.67044649160832,0.371733363003537,,,,0.0703764928859982,0.890305046616005,,,0.791630716960428,,0.0834094999527538,1.3665350710426,,0.105559458024967,0.973391496301786,,0.182330552097893,,,1.31044152648477,0.23598899966225,1.52838048108277,1.51773587167611,0.23788727929788,1.87007025344971,,,,1.1629214255076,,0.928154097400215,0.836503885411046,,0.864840335876372,1.34204720496622,0.127265490538933,1.11803780501949,0.975899203370722,,0.982730315727577
"4124",,,,0.236714608460254,1.53478870834643,0.18832053470068,0.195503141339595,1.96135304154909,0.224267144742925,,,,,,,,0.141582194812795,,0.161604344497319,1.31116494520031,0.154062772523591,0.154406770676605,0.909700663617558,0.158496076777143,0.0251267232834888,,,1.86820954014714,0.180094879746644,1.5753444971621,1.78206939570273,0.197969110143433,1.940381838497,,,,0.195907371900006,,,0.187989147174549,,0.180310934152644,1.43229502753921,0.222317415755626,1.11522041064476,1.136759117561,0.145793291086608,1.09662545206497
"1593",0.22156864707406,0.349317123904683,,0.626482766947196,1.62660521811612,0.649802301732046,0.470907008102384,1.46384607724738,0.69964604913545,0.132077017336012,0.0986030360563072,,0.139082633782245,1.16266831677345,0.103746306357153,0.104350771905956,1.55233129659929,0.113212036880123,0.41152092682129,1.84964831817072,0.449777928160552,0.524219244690289,1.37149837320988,0.54929654923664,0.174695678709492,,,1.96835367399787,0.494553546688763,1.47192230368722,1.76410990234942,0.599959054437093,1.77878729233536,0.178063039719371,,,1.07681225660119,0.0538022164829378,1.53386399169004,1.0505849124971,0.176700097017826,0.89967595157617,1.59820848505275,0.599500229000458,1.27001011113843,0.727650898930046,0.480350663291801,0.831312219818942
"357",,,,1.07532068046555,1.23950956564542,0.563117929218068,0.377112923525744,1.69225822489971,0.447777797904588,,,,,,,,,,0.754709717338988,0.509347290196912,0.363831243460686,0.141166917431899,1.08112897820367,,,,,1.00646868384777,1.07588279655951,0.85133179317575,1.13371506558108,0.723652489697242,1.36426182069638,,,,,,,,,,1.19041833163046,1.2794826729398,1.27845404987809,0.827942066890647,0.31657184512233,1.26245629941457
"4206",0.50010921924369,0.48298463404147,,0.484294836321691,1.76599378961049,0.489573850673657,0.443112674973097,1.89551375752244,0.605458048954691,0.255907870901694,0.199360559658235,,0.348163943437868,1.61726507424513,0.219028285454268,0.255529416869914,1.28464059920761,0.327877130897084,0.262204696603623,1.05906157089491,0.230497785757246,0.223412581730117,1.07319596032658,0.247033328838766,0.594302376529179,,,1.56746499149679,0.409674403893568,1.50289612212855,1.77138717795765,0.402071044753316,1.96405435414628,0.257882710283894,,,1.65075853763719,0.280871164961027,1.29587910484649,1.43049141663172,0.281770252843195,1.66237332799201,1.05452154623969,0.232584926038641,0.936350290884299,0.889241066031849,0.264809513272059,0.901238316179848
"446",1.61096048146605,1.65295075804597,,1.69859752473412,0.120794974046871,1.85089614968406,1.38813113031761,0.0609371674099434,1.40944786822252,1.12250763677985,1.12908898069046,,1.04998814019178,0.0539745167538294,1.07879414033401,1.09972174074757,,1.19287109325336,0.924243478624423,0.170435344200666,0.795195712343205,0.941008583061905,0.180173994061489,1.14145759481517,1.78240766698314,,,0.10169263907971,1.07830812851776,0.0546692000736638,0.0836756826419545,1.23424563259906,0.0799916273829339,0.987998593401086,,,,0.901681712967078,,0.0865203438743748,1.37135355204935,0.13576404887421,0.123380621800133,0.895898177722816,0.135589975918975,0.163848072395667,0.886519861003912,0.149520089709464
"171",0.207478731371507,0.210596642998358,,0.655204209071836,1.62232350596874,0.528422564561267,0.602067429303045,2.04681944884737,0.608290383089254,0.10007519683186,0.0884335799997279,,0.131927936353873,0.983707176082873,0.119299952929068,0.094288906875757,1.18646552552088,0.117943202044031,0.479026032904842,1.22187009474112,0.395765599376179,0.42185287448476,1.02683694984843,0.434857319425452,0.215723475974633,,,2.04410126647735,0.459590714910877,1.6404302856993,1.74348746168365,0.544861531056815,2.24385504023044,0.0916108958705226,,,1.44198935146389,0.113944380420962,1.13982720027341,1.11561255989652,0.104359846444803,1.34219876120262,1.21801874640206,0.499155141217975,0.934533747433947,0.940106056777154,0.471671531459677,1.11091120577951
"444",1.09247006196902,1.27241756005748,,0.960629205577597,1.75874888595742,1.12205759770527,1.05016371910554,1.59902584862199,0.925126062047016,0.611879715785701,0.847161713668733,2.07013467947328,0.933385028081875,1.3643918325606,0.73087247900506,0.7779062833884,,0.824826471208291,0.659928017217729,0.838812829952406,0.593772091538105,0.769698329767913,0.515507087682655,0.624594797962992,0.811770773209152,,,0.959705923003684,0.70029574006978,1.153446530447,0.920812106025038,0.877689498166823,1.56483689528786,0.52193059876012,,,0.860462612427137,0.573209282328669,0.743794630096939,0.664716190709841,0.764677943395502,1.63881627834753,0.552526604994024,0.715427311611814,0.542535724883315,0.880079466821271,0.660901156201938,0.573938931399419
"4140",,,,0.14786135665972,0.196781603119134,0.139690445110013,0.116026321658919,0.560163649323214,0.25609561205082,,,,,,,,,,0.654834313777433,1.09176604278774,0.662262832001638,0.590797224758411,2.05652619866268,0.649854902209885,,,,0.306994681675848,0.19681624690728,0.312479719968089,0.230683052875874,0.203363992814862,0.343156964574366,,,,,,,,,,1.76108597017609,0.631299278830655,1.72291211025342,1.78902804198902,0.655528625192637,2.21932022633128
"363",,,,0.480228004008189,1.02849769835533,0.494688442404494,0.491743020960955,0.955960995486739,0.389160054727556,,,,,,,,,,0.355660709724441,1.51230679196868,0.334654964198242,0.446897607386278,1.95943212229621,0.432327917428238,,,,0.626797706506271,0.377691705329346,1.13678373355564,0.950466088691946,0.408522800087159,1.12668054117343,,,,,,,,,,1.74197853156679,0.369801720359658,1.14709003679983,1.36609783572958,0.480185296327302,1.62997871917631
"3059",,0.24679862242045,,0.456091325471252,1.52553039792324,0.340257805398385,0.446740659656194,1.73539175598664,0.559624352953898,,,,0.173856202638207,1.30131280253379,0.0900352329481486,,1.26839160461444,,0.445884055709355,1.80490837482097,0.323805966149123,0.371779570711267,1.25047667876085,0.288251080828384,0.135349367088728,,,1.35587776858395,0.303785257817304,1.42623538586104,1.52619883784403,0.31976501095713,1.73577026862941,,,,1.05141951521806,,0.824335512399758,1.30797509987662,,0.97337646103803,0.94081270431741,0.321463670213407,1.16485555013257,1.02205620293261,0.257963769657631,0.865695490263403
"1855",,,,0.774529419405692,0.931489392161472,0.985222526443879,1.04754343056122,1.27642985350159,0.690596471570292,,,,,,,,,,0.525733279817006,2.04938373429538,0.462663341036025,0.838021621840699,0.743183746337288,0.959944607596403,,,,1.20232612703574,0.420724960798887,1.08139094943287,1.03902692177231,0.719574803529118,1.22154015983451,,,,,,,,,1.03309283690183,1.18453432048301,0.483884099892279,1.28266570579284,0.752350054609494,0.507406514842983,0.660986523751225
"383",0.127669733365477,,,0.677258348578191,0.830604835294425,0.49347182042815,0.503066070318904,1.19533286794056,0.810981712015264,,,,,,,,0.425466028233832,,0.521843960220806,1.77524960562606,0.432726989192298,0.406524976659668,1.40434369170492,0.489071205766011,,,,1.04930169340121,0.519663249707063,0.837021726733589,0.912263624338683,0.538765570296318,1.55589574460457,,,,0.229142903749495,,,,,,1.47793803735474,0.534548266334265,1.39897484344174,1.60203903588517,0.47773030244638,1.78713328141595
"5011",1.16767811795864,1.00393880996765,,1.17651753659701,0.747644020265875,1.25904719133463,1.02718854632054,0.935811477593183,1.10866138675817,0.725332473094942,1.06899102880365,,1.05967258416121,,1.23232363051942,,,1.1362270437177,0.841314337190162,,1.09252199967581,1.11305035184577,,1.09848923634446,0.935840262970236,,,0.963769360297481,,0.731375641804693,0.94224458227234,0.906472741551137,,0.716749503132603,,,,0.906958675493806,,,0.996390109213977,,0.689473359132391,0.838762873332452,,,0.829044218010408,0.864600189057216
"378",0.0580481818591498,0.0641664769767138,,1.54042836672193,1.09542095808994,1.25048723401127,1.4641674465902,1.37060506145377,1.51542331267585,0.0400505107684808,,,0.0405042656514289,0.302655226381948,0.0377842438042473,0.0315076455675661,0.335945734865291,,1.15269750405333,1.52025922603381,1.26730559659639,1.09271094585933,0.706334085307425,1.21321182188665,0.0677468486535903,,,1.59188400597219,1.36988069888477,1.15778560272328,1.29207166601015,1.42069524405585,1.55028036238528,0.026187784167114,,,0.398678327718342,0.0354087981208731,0.372725473077254,0.254654522474727,0.0320457044330431,0.421607944423736,0.841165329823992,1.3614044423635,1.0877771793047,0.755413089939148,1.29026012224323,0.739028909751595
"354",0.0759525630879012,,1.89535966519208,1.27867477881971,0.874415146891945,0.927426113905505,1.18349696014057,0.920095903114883,1.15956643721746,,,,0.0662941812359727,1.30908281359832,,,,,0.97389067003186,1.32044314958627,0.966074272858351,0.939505294376853,0.633247208720931,1.043410826568,,1.31407734160921,,1.31942120497329,1.04101477512677,0.843997970563101,0.73300558302777,1.12015362189019,0.878458921597644,0.227493598188824,,,,0.0428593674311359,,0.453605350250075,0.0737246301587164,,0.954332757101332,1.17065010638181,1.04964961239657,0.656951385532365,1.24357651796248,0.617444512769348
"69",0.0750083209699407,0.154583860027502,,0.127760221443166,2.11925969398409,0.0951193675748736,0.165521274816685,1.44482228477722,,,,,,1.13940215444265,,,0.939949538227115,0.039050586630182,,1.22303709960034,0.0331030171199192,0.0740396781585748,0.693458273954968,0.0441069257523395,0.0853538818217481,,,1.31638606483041,0.0824294198632287,2.41281118552956,1.32111831674281,0.091816150194172,1.49139228373144,,,,0.97243342494652,,0.675859642229049,0.726969293354346,,1.0854663119733,1.71035151929777,0.130066559048632,0.607926977242794,1.14595188090894,0.0450201216935821,0.942144183066063
"4101",,,,0.651504991305355,0.937631968552701,0.510685790686239,0.405541730928108,1.01059913626225,0.519089442424537,,,,,,,,,,0.774114742119964,1.98005262030042,0.807756841546265,0.856243190227077,0.955654234775272,0.790496191547845,,,,1.42211341215131,0.316847134883535,1.30959492691942,1.17981996126213,0.324316768661076,1.72734473593168,,,,,,,0.0815181061493523,,0.0373295789427278,1.24351117058469,1.18181314153224,1.05665853239083,0.771478099839268,0.936580041003297,0.823450927076401
"514",0.148141424216801,0.153411769947021,,0.643106065395303,1.70836281176289,0.586309304770856,0.55474163320855,1.58832813701943,0.575203954430777,0.0967616438615932,0.0384740838946352,,0.0918909113920577,0.969702780005555,0.0605172451451781,0.0835515684386469,0.761495470745212,0.0810396215400314,0.822143307505115,0.924605460126016,0.970736152867609,1.0030956905186,1.57291275828037,0.994621969986759,0.132911069982846,,,1.55621480268057,0.688449551377186,1.37358194232543,1.66855541387361,0.639656439123748,1.68361485473261,0.0602312566069065,,0.849077525974005,1.16717508354862,0.0876639981464096,1.04648270856325,1.15137516733649,0.114519947659095,1.15612957971349,1.3288416554842,0.945308271572795,1.17492753903268,1.65463490248162,1.10477438908506,1.38803902305911
"5884",0.118783133962178,0.123850938070311,3.26847298368923,0.0965897855684667,0.272855239471095,0.0980033729395151,0.102934401822347,0.274686237391969,0.120152746957586,0.142000547792302,0.130708315285888,2.51467480012533,0.105622312501892,0.596656662263637,0.0786683206684835,0.140251426035974,0.765049630832848,0.112983222056174,0.124417432818864,0.25831674074253,0.109614402579846,0.126256301638282,0.258498048977418,0.108706860357214,0.125253257067024,3.05408767633454,2.63155886806526,0.288798640020261,0.0804097103324665,0.207004428079791,0.340204333057004,0.100046961340862,0.292388395683503,0.123314571677874,2.64427626305371,1.71301485872687,0.549354644747773,0.103554655308285,0.517821397608661,0.645440083479065,0.155211670765508,0.791660346127121,0.279139942046387,0.11156269462526,0.287267251590378,0.241432855599599,0.116810264375428,0.325784651071751
"4366",1.08297953931707,1.01419003405097,,1.15865500495462,,0.805057544501429,1.22861354831647,,1.23605696531357,0.892016064437018,1.05611330024591,,0.980006584303197,,0.767417829365877,0.68991821810687,,0.770701943387829,0.825793185951295,,0.688032272155265,0.984583749701082,,0.956640944620837,1.17039104869126,,,,0.974498854180204,,,1.14641316389527,1.10561071837432,0.862831979057364,,,,0.744819971517305,,,0.861552283473289,,,0.773448470351326,,,1.30558230648305,
"517",0.449120515098747,0.456237105608465,,1.04834544215287,1.94239213834514,0.827766466575797,0.821443192314124,1.72199056974455,0.955456838206009,0.25147414453488,0.327817884356292,,0.355198559685974,0.173523183772524,0.283430432984938,0.319028915654527,0.258818039977282,0.340484021383093,0.893226777725178,0.799019922504411,0.854911536663987,0.866903924754157,0.997440138668367,0.96168875432238,0.439388282648081,,,2.5204552695803,0.809857907676697,1.53659551778411,1.99747801888017,0.912283798694437,1.70854737112559,0.249299520935285,,,0.467277867298178,0.250831000511672,0.582980990209281,0.919135041972853,0.408710740302775,0.450333159515538,1.09698979205399,1.02104169184542,0.896248006415978,0.951574130399337,1.02973998472406,0.855950123217258
"166",0.259089523574925,0.42961653133415,,1.24301295961727,1.45528224203463,1.08140222305368,1.13790395790548,1.02417036082628,1.11201560617182,0.239053839672661,,,0.168760192877948,,0.199574380893474,0.200017862516134,,0.209584348527869,1.19842807805749,1.33539150925698,1.18491267447431,1.07856057908037,1.35255541959949,1.3832290929739,0.239000427771387,,,1.05367724904219,0.905537454374815,0.984683263119407,0.918524639839774,1.04103622779199,1.02892451414424,0.248127454238706,,,,0.165304474326467,,,0.23941741990991,0.641465569566359,1.10110583447683,1.32287287496931,1.21991343651224,1.01588116733816,1.47796545726389,1.55849155407289
"91",0.245782340211897,0.271288288181985,,1.42103278701266,0.821714950837611,1.16835225056146,1.21722549941252,0.702099392324018,1.31896417840685,0.140987856441055,0.177587850226544,,0.172671742396449,,0.0740216922426143,0.162785348338297,0.457144038305312,0.153950333813051,1.72258806050854,0.500949558688713,1.80068588069019,1.79139763867599,0.60357100036616,1.75903166957116,0.239089954215188,,,0.532830272945016,1.4730624440387,0.573884168161184,0.623808252267281,1.5113100080948,0.768861510521913,0.18214753663194,,,,0.182664983883941,,,0.182202697452932,,0.652033593014228,1.78608595290473,0.545383015110107,0.583682698712648,1.96265635190768,0.555086958860968
"307",0.0392202930434041,,,1.49631215281987,0.689692205917514,1.17234439975482,1.45435224056565,0.683628098501871,1.49432391009321,,,,,0.2394934465076,,,0.31080429706646,,1.29733033451902,,1.27581609775372,1.12781198515539,0.530123118422733,1.22866913186019,0.0586931141770233,,,1.11340655265607,1.29878658928905,0.847133318990557,0.648342294620249,1.43435941178407,0.756921082235068,,,,,,,0.243390659042171,0.027531043339692,,0.744562060703632,1.28866389595904,0.775543969551969,0.452688531972045,1.61242710211493,0.432435415834325
"4116",,,,,0.992442937588189,,,1.34816674446673,,,,,,,,,,,,0.215526734393833,,,0.162432302132781,,,,,1.34219614970456,,0.956765574905604,1.45924852204363,,1.46535513049214,,,,,,,,,,0.225555133440874,,0.238282534099915,,,0.153137053973723
"510",,,,1.43548651337302,,0.916784652358884,0.92233491503436,0.371889486063637,0.787611778571032,,,,,,,,,,1.33317258167676,0.293808813879995,1.41820885020523,1.42621369564495,,1.50834938051729,,,,0.376047805782777,0.789733038900112,,0.27757357786461,0.822906345714899,0.322825210893931,,,,,,,,,,0.25856401467814,1.44734795890781,0.221238779627213,,1.21293436347192,
"533",0.557807729688308,0.555481759781189,,1.33933898743467,1.73776917727479,1.29845920975294,1.43539896075607,1.88939136121449,1.52655275221722,0.158348048118707,0.16827503015313,,0.302264746602095,0.21392305394567,0.174623781446509,0.207366317536729,0.24895446348217,0.260850649369557,1.03718888767106,0.477695673663146,0.879293122875573,1.02689979465415,0.380343893330525,1.03933266953516,0.571611347108836,0.0942277678870761,,1.7137098795852,1.30798789576697,1.68610797449083,1.73056930363071,1.36138613113624,1.71466115483891,0.163748521915837,,,0.625098357032958,0.193835423273982,0.335115250019216,1.45836452977948,0.252142961001721,0.689564101068167,0.691087512245094,0.910733560627307,0.433432607409741,0.612380305267062,1.12744944911057,0.425018914785637
"4050",0.0882327937701554,,,0.281648346388202,1.60190961903632,0.227429328822949,0.293239790336807,1.74040120736857,0.354580930575263,,,,,0.440030268384617,,,0.310691200849786,,0.29972994119871,1.56049995541712,0.296403095772386,0.239080753052666,1.17369635947126,0.288306677628695,0.0507730126106631,0.836628075819085,,1.95941519873177,0.306373238223489,1.50758402024523,1.99901046428877,0.347027125972808,2.12617479798219,,,,0.506988874699581,0.0399235347957148,0.509779723787236,0.63675153793034,,0.490186657007842,1.34039987282684,0.316577334127258,1.24333576829369,0.997614139981389,0.320610054312214,1.17594407353901
